Curso,Disciplina,Código turma,Sigla disciplina,Horário Teoria,Horário Prática,Campus,Turno,Vagas,Reserva,Docente Teoria,Docente Teoria 2,Docente Teoria 3,Docente Prática,Docente Prática 2,Inglês,Espanhol,SIGLA,DISCIPLINA,TPEI,RECOMENDAÇÃO,OBJETIVOS,METODOLOGIA EXTENSIONISTA,EMENTA,BIBLIOGRAFIA BÁSICA,BIBLIOGRAFIA COMPLEMENTAR
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,TRANSFORMAÇÕES QUÍMICAS,NC4BCL0307-15SA,BCL0307-15,"quinta das 19:00 às 21:00, sala A-105-0, quinzenal I, sexta das 19:00 às 21:00, sala A-105-0, semanal ","terça das 21:00 às 23:00, sala L602, semanal ",SA,Noturno,30,,ALLAN MOREIRA XAVIER,,,ALLAN MOREIRA XAVIER,,Não,Não,BCL0307-15,Transformações Químicas,3-2-0-6,Estrutura da Matéria,"Reconhecer, interpretar e representar as transformações químicas com base em seus aspectos qualitativos, quantitativos e da relação com o tempo.",Não se aplica,"Definição de transformações químicas e sua relação com os seres vivos (e a diversificação das espécies), com o meio ambiente, com a indústria e com a sociedade. Ligações químicas e interações intermoleculares. Representação e classificação das transformações químicas. Entropia, entalpia, energia livre e espontaneidade das transformações. Balanço de massa e energia em transformações químicas. Cinética química, velocidade de reação, energia de ativação, catalisadores. Equilíbrio químico, equilíbrio ácido-base, soluções tampão, equilíbrios de solubilidade.","ATKINS, P.; JONES, L. Princípios de Química: Questionando a vida e o meio ambiente.  5 ed. Porto Alegre: Bookman, 2011.
BRADY, James E.; RUSSELL, Joel W.; HOLUM, John R. Química: a matéria e suas transformações. 5. ed. Rio de Janeiro, RJ: LTC, 2003. xvi, 406.
KOTZ, J.; TREICHEL, P.; WEAVER, G. Química Geral e Reações Químicas. v. 1 e 2, São Paulo: Cengage Learning, 2010.","BROWN, Lawrence S. et al. Química geral aplicada à engenharia. São Paulo: Cengage Learning, 2010. 653 p.
BROWN, T. I.; LEMAY Jr, H. E.; BURSTEN, B. E.; BURDGE, J. R. Química - a Ciência Central. 9. ed., São Paulo: Pearson, 2005.
MUROV, S.; STEDJEE, B. Experiments and exercises in basic chemistry. 7th ed. New York: John Wiley & Sons Inc., 2008.
MYERS, R. J.; MAHAN, B. M. Química – um Curso Universitário. 4. ed. São Paulo: Edgard Blücher, 1996.
PAWLOWSKY, Alda Maria et al. Experimentos de química geral. 2. ed. Curitiba, PR: Ed. da UFPR, 1996. il. Disponível em: http://biblioteca.ufabc.edu.br/index.php?codigo_sophia=75280. Acesso em: 8 jul. 2025."
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,TRANSFORMAÇÕES QUÍMICAS,NC5BCL0307-15SA,BCL0307-15,"quinta das 19:00 às 21:00, sala A-105-0, quinzenal I, sexta das 19:00 às 21:00, sala A-105-0, semanal ","terça das 21:00 às 23:00, sala L605, semanal ",SA,Noturno,30,,ALLAN MOREIRA XAVIER,,,MARCO ANTONIO BUENO FILHO,,Não,Não,BCL0307-15,Transformações Químicas,3-2-0-6,Estrutura da Matéria,"Reconhecer, interpretar e representar as transformações químicas com base em seus aspectos qualitativos, quantitativos e da relação com o tempo.",Não se aplica,"Definição de transformações químicas e sua relação com os seres vivos (e a diversificação das espécies), com o meio ambiente, com a indústria e com a sociedade. Ligações químicas e interações intermoleculares. Representação e classificação das transformações químicas. Entropia, entalpia, energia livre e espontaneidade das transformações. Balanço de massa e energia em transformações químicas. Cinética química, velocidade de reação, energia de ativação, catalisadores. Equilíbrio químico, equilíbrio ácido-base, soluções tampão, equilíbrios de solubilidade.","ATKINS, P.; JONES, L. Princípios de Química: Questionando a vida e o meio ambiente.  5 ed. Porto Alegre: Bookman, 2011.
BRADY, James E.; RUSSELL, Joel W.; HOLUM, John R. Química: a matéria e suas transformações. 5. ed. Rio de Janeiro, RJ: LTC, 2003. xvi, 406.
KOTZ, J.; TREICHEL, P.; WEAVER, G. Química Geral e Reações Químicas. v. 1 e 2, São Paulo: Cengage Learning, 2010.","BROWN, Lawrence S. et al. Química geral aplicada à engenharia. São Paulo: Cengage Learning, 2010. 653 p.
BROWN, T. I.; LEMAY Jr, H. E.; BURSTEN, B. E.; BURDGE, J. R. Química - a Ciência Central. 9. ed., São Paulo: Pearson, 2005.
MUROV, S.; STEDJEE, B. Experiments and exercises in basic chemistry. 7th ed. New York: John Wiley & Sons Inc., 2008.
MYERS, R. J.; MAHAN, B. M. Química – um Curso Universitário. 4. ed. São Paulo: Edgard Blücher, 1996.
PAWLOWSKY, Alda Maria et al. Experimentos de química geral. 2. ed. Curitiba, PR: Ed. da UFPR, 1996. il. Disponível em: http://biblioteca.ufabc.edu.br/index.php?codigo_sophia=75280. Acesso em: 8 jul. 2025."
LICENCIATURA EM CIÊNCIAS NATURAIS E EXATAS,TRANSFORMAÇÕES QUÍMICAS,NC6BCL0307-15SA,BCL0307-15,"quinta das 19:00 às 21:00, sala A-105-0, quinzenal I, sexta das 19:00 às 21:00, sala A-105-0, semanal ","terça das 21:00 às 23:00, sala L606, semanal ",SA,Noturno,30,,ALLAN MOREIRA XAVIER,,,ALEXANDRE ZATKOVSKIS CARVALHO,,Não,Não,BCL0307-15,Transformações Químicas,3-2-0-6,Estrutura da Matéria,"Reconhecer, interpretar e representar as transformações químicas com base em seus aspectos qualitativos, quantitativos e da relação com o tempo.",Não se aplica,"Definição de transformações químicas e sua relação com os seres vivos (e a diversificação das espécies), com o meio ambiente, com a indústria e com a sociedade. Ligações químicas e interações intermoleculares. Representação e classificação das transformações químicas. Entropia, entalpia, energia livre e espontaneidade das transformações. Balanço de massa e energia em transformações químicas. Cinética química, velocidade de reação, energia de ativação, catalisadores. Equilíbrio químico, equilíbrio ácido-base, soluções tampão, equilíbrios de solubilidade.","ATKINS, P.; JONES, L. Princípios de Química: Questionando a vida e o meio ambiente.  5 ed. Porto Alegre: Bookman, 2011.
BRADY, James E.; RUSSELL, Joel W.; HOLUM, John R. Química: a matéria e suas transformações. 5. ed. Rio de Janeiro, RJ: LTC, 2003. xvi, 406.
KOTZ, J.; TREICHEL, P.; WEAVER, G. Química Geral e Reações Químicas. v. 1 e 2, São Paulo: Cengage Learning, 2010.","BROWN, Lawrence S. et al. Química geral aplicada à engenharia. São Paulo: Cengage Learning, 2010. 653 p.
BROWN, T. I.; LEMAY Jr, H. E.; BURSTEN, B. E.; BURDGE, J. R. Química - a Ciência Central. 9. ed., São Paulo: Pearson, 2005.
MUROV, S.; STEDJEE, B. Experiments and exercises in basic chemistry. 7th ed. New York: John Wiley & Sons Inc., 2008.
MYERS, R. J.; MAHAN, B. M. Química – um Curso Universitário. 4. ed. São Paulo: Edgard Blücher, 1996.
PAWLOWSKY, Alda Maria et al. Experimentos de química geral. 2. ed. Curitiba, PR: Ed. da UFPR, 1996. il. Disponível em: http://biblioteca.ufabc.edu.br/index.php?codigo_sophia=75280. Acesso em: 8 jul. 2025."
LICENCIATURA EM FILOSOFIA,ANTROPOLOGIA FILOSÓFICA,DA1NHZ2001-11SB,NHZ2001-11,"segunda das 08:00 às 10:00, sala A1-S104-SB, semanal , quarta das 10:00 às 12:00, sala A1-S104-SB, semanal ",,SB,Matutino,40,,SUZE DE OLIVEIRA PIZA,,,,,Não,Não,NHZ2001-11,Antropologia Filosófica,4-0-0-4,Não há,A disciplina visa apresentar e elucidar a área temática da Antropologia Filosófica por meio de criteriosa análise conceitual das ideias e problemas filosóficos abaixo discriminados.,Não se aplica,"Introdução aos estudos da antropologia filosófica, leitura e debate de textos filosóficos, sobretudo de fontes primárias, que apresentem de forma explícita ou velada determinada concepção de ser humano. O tema ou conjunto de temas, o autor ou autores a serem trabalhados na disciplina, assim como a bibliografia básica e auxiliar são meramente indicativos e poderão variar conforme o eixo de investigação escolhido pelo professor e apresentado no plano de ensino.","KANT, I. Antropologia de um ponto de vista pragmático. São Paulo: Iluminuras, 2006. 
MARX, K. Manuscritos econômico-filosóficos, São Paulo: Boitempo, 2004.
SARTRE, J.-P. O existencialismo é um humanismo. São Paulo: Vozes, 2010.","CASSIRER, E. Antropologia filosófica. 2.ed. México: Fondo de Cultura Económica, 2006.
FOUCAULT, M. Gênese e estrutura da Antropologia de Kant. São Paulo: Loyola, 2011.
HEIDEGGER, M. Ser e tempo. Petrópolis: Vozes, 2006.
LIMA VAZ, H. C. Antropologia filosófica. São Paulo: Loyola, 2006. 2 v.
RABUSKE, E. Antropologia filosófica: um estudo sistemático. Petrópolis: Vozes, 2003.
STEIN, E. Antropologia filosófica: questões epistemológicas. Ijuí: UNIJUí, 2010."
LICENCIATURA EM FILOSOFIA,ESTÁGIO SUPERVISIONADO EM CH VI,DA1LHT1006-19SB,LHT1006-19,,"quinta das 10:00 às 12:00, sala A2-S311-SB, semanal ",SB,Matutino,15,,,,,MARILIA MELLO PISANI,,Não,Não,,,,,,,,,
LICENCIATURA EM FILOSOFIA,ESTÁGIO SUPERVISIONADO EM CH VI,NA1LHT1006-19SB,LHT1006-19,,"quinta das 19:00 às 21:00, sala A2-S311-SB, semanal ",SB,Noturno,15,,,,,MARILIA MELLO PISANI,,Não,Não,,,,,,,,,
LICENCIATURA EM FILOSOFIA,FILOSOFIA AFRICANA,DA1NHZ2094-16SB,NHZ2094-16,"terça das 14:00 às 18:00, sala A2-S309-SB, semanal ",,SB,Matutino,40,,LEA TOSOLD,,,,,Não,Não,NHZ2094-16,Filosofia africana,4-0-0-4,Não há,"Propor uma reflexão sobre o pensamento filosófico produzido no continente africano, em especial as produções que se identificam com as formas de filosofar não-europeias, em especial com o programa decolonial;Apresentar teorias filosóficas africanas e afrodiaspóricas, seus pontos de conexão e suas singularidades;Problematizar o debate sobre etnofilosofia e literatura filosófica africana a partir do século XX;Identificar nas filosofias africanas a presença dos diferentes campos da filosofia – ontologia, metafísica, ética, política, estética e epistemologias africanas e a forma do tratamento dos seus problemas.",Não se aplica,"Esse curso propõe uma reflexão sobre formas de filosofar não-europeias, em especial se examina o modo de pensar e as estruturas da filosofia africana e das teorias filosóficas que se identificam com o programa decolonial. A proposta não é a de fazer uma história da filosofia africana ou a história do pensamento decolonial, mas antes apresentar a própria Filosofia com sentido geográfico africano e como pensamento situado.","BARBOSA, MURYATAN. A Razão africana. São Paulo: Todavia, 2020
FANON, F. Pele negra, máscaras brancas. Salvador: EDUFBA, 2008
WIREDU, Kwasi. (editor). A companion to African philosophy. First published 2004 by Blackwell Publishing Ltd., 594 p.","HOUNTONDJI, Paulin. “Conhecimento de África, conhecimento de Africanos: Duas perspectivas sobre os Estudos Africanos”. Revista Crítica de Ciências Sociais, 80, Março 2008: 149-160.
FANON, F. Os condenados da terra. Juiz de Fora: 2010
MBEMBE. A. Crítica da razão negra. Lisboa: Antígona, 2014
OLIVEIRA, Eduardo. Cosmovisão africana no Brasil. Curitiba: Popular, 2006.
Oyèrónkẹ́ Oyěwùmí, A invenção das mulheres: Construindo um sentido africano para os discursos ocidentais de gênero, São Paulo: Bazar do tempo, 2021.

Outras Bibliografias
CASTIANO, José P. Referenciais da Filosofia Africana: em busca da intersubjectivação. Sociedade Editorial Ndjira, Lda. Maputo, 2010. 
CARNEIRO, Aparecida Sueli. A construção do outro como não-ser como fundamento do ser. Tese de doutorado em Educação junto à área de Filosofia da Educação. São Paulo: USP, 2005.
CEPPAS, F. Ensaios de filosofia nos trópicos: questões de ensino e aprendizado. Campinas, SP: Editora da UNICAMP, 2019.
GARCIA, A. V. A tradição filosófica e o eurocentrismo: como decolonizar o filosofar e o ensino de filosofia contemporâneo? Revista Digital de Ensino de Filosofia. Santa Maria, v. 6, 2020.
GONZALEZ, Lélia. “A categoria político-cultural de Amefricanidade”. In: Tempo Brasileiro. Rio de Janeiro, Nº. 92/93 (jan./jun.). 1988b, p. 69-82. 
OLIVEIRA, E. Filosofia da Ancestralidade. Curitiba: Popular, 2007.
MBEMBE, Achille. As Formas Africanas de Auto-Inscrição. In: Estudos AfroAsiáticos, V.23, n.1, Rio de Janeiro Jan./Jun. 2001.
NGOENHA, S.E.: Filosofia Africana. Das Independências às Liberdades. Edições Paulinas, África. Maputo, 1993.
NOGUERA, R. O Ensino de Filosofia e a Lei 10639. 1. ed. Rio de Janeiro: Pallas: Biblioteca Nacional, 2014. 
NOYAMA, S. (Org.). Gingar, filosofar e resistir: ensaios para transver o mundo. Curitiba: CRV, 2020."
LICENCIATURA EM FILOSOFIA,FILOSOFIA DA EDUCAÇÃO,DA1NHH2017-16SB,NHH2017-16,"quarta das 08:00 às 10:00, sala A2-S206-SB, semanal , sexta das 10:00 às 12:00, sala A2-S304-SB, semanal ",,SB,Matutino,40,,SAMON NOYAMA,,,,,Não,Não,NHH2017-16,Filosofia da Educação,4-0-0-4,Não há,"Apresentar e elucidar a área temática da Filosofia da Educação por meio de criteriosa análise conceitual das ideias e problemas filosóficos ligados tanto à sua natureza (O que é educação? O que é educar?), como também aos seus sentidos/finalidades (Para que educar? Quais são ou devem ser as finalidades da educação?).",Não se aplica,A filosofia no processo de formação humana. A Paidéia grega. O Paradigma humanista-romântico. Relações entre formação e emancipação.,"ADORNO, Theodor W. Educação e emancipação. Tradução de Wolfgang Leo Maar. São Paulo, SP: Paz e Terra, 2011.
JAEGER, Werner Wilhelm. Paidéia: a formação do homem grego. Tradução de Artur M. Parreira, Monica Stahel. Revisão de Gilson Cesar Cardoso de Souza. 5. ed. São Paulo, SP: Martins Fontes, 2010.
ROUSSEAU, Jean-Jacques. Emílio ou Da educação. Tradução de Roberto Leal Ferreira. 4. ed. São Paulo, SP: Martins Fontes, 2014.","ARENDT, Hahhan. Entre o passado e o futuro. 6. ed. São Paulo, SP: Perspectiva, 2009.
FREIRE, Paulo. Pedagogia do oprimido. 50. ed. Rio de Janeiro, RJ: Paz e Terra, 2011.
KANT, Immanuel. ""Resposta à questão: o que é esclarecimento?"". Trad. Vinícius de Figueiredo. IN: MARÇAL, Jairo (org.) Antologia de Textos Filosóficos. Curitiba: SEED-PR, 2009, pp. 406-415. OBS.: Livro digital público. Disponível gratuitamente em: http://www.educadores.diaadia.pr.gov.br/arquivos/File/cadernos_pedagogicos/caderno_filo.pdf
KOHAN, Walter Omar. Sócrates e a educação: o enigma da filosofia. Tradução de Ingrid Müller Xavier. Belo Horizonte, MG: Autêntica, 2011.
PLATÃO. A república: ou sobre a justiça, diálogo politico. Tradução de Anna Lia Amaral de Almeida Prado. Revisão de Roberto Bolzani FIlho. São Paulo, SP: WMF Martins Fontes, 2006.

Outras Bibliografias
CEPPAS, Filipe; OLIVEIRA, Paula Ramos de; SARDI, Sérgio Augusto. Ensino de filosofia: Formação e emancipação. Campinas, SP: Alínea, 2009.
DEWEY, John. Experiência e educação. Petrópolis, RJ: Vozes, 2010.
DELEUZE, Gilles. Conversações. São Paulo, SP: Ed. 34, 2010.
KANT, Immanuel. Textos seletos. Emmanuel Carneiro Leão. Tradução de Raimundo Vier, Floriano de Sousa Fernandes. Petrópolis, RJ: Vozes, 2011.
PAGOTTO-EUZEBIO, Marcos Sidnei; ALMEIDA, Rogério de. Introdução à Filosofia da Educação: Uma Tradição Literária. São Paulo-SP: Edusp, 2022
STRECK, Danilo R. Rousseau e a educação. Belo Horizonte, MG: Autêntica, 2008."
LICENCIATURA EM FILOSOFIA,FILOSOFIA DA EDUCAÇÃO,NA1NHH2017-16SB,NHH2017-16,"segunda das 19:00 às 21:00, sala A2-S203-SB, semanal , quarta das 21:00 às 23:00, sala A2-S203-SB, semanal ",,SB,Noturno,40,,DANIEL PANSARELLI,,,,,Não,Não,NHH2017-16,Filosofia da Educação,4-0-0-4,Não há,"Apresentar e elucidar a área temática da Filosofia da Educação por meio de criteriosa análise conceitual das ideias e problemas filosóficos ligados tanto à sua natureza (O que é educação? O que é educar?), como também aos seus sentidos/finalidades (Para que educar? Quais são ou devem ser as finalidades da educação?).",Não se aplica,A filosofia no processo de formação humana. A Paidéia grega. O Paradigma humanista-romântico. Relações entre formação e emancipação.,"ADORNO, Theodor W. Educação e emancipação. Tradução de Wolfgang Leo Maar. São Paulo, SP: Paz e Terra, 2011.
JAEGER, Werner Wilhelm. Paidéia: a formação do homem grego. Tradução de Artur M. Parreira, Monica Stahel. Revisão de Gilson Cesar Cardoso de Souza. 5. ed. São Paulo, SP: Martins Fontes, 2010.
ROUSSEAU, Jean-Jacques. Emílio ou Da educação. Tradução de Roberto Leal Ferreira. 4. ed. São Paulo, SP: Martins Fontes, 2014.","ARENDT, Hahhan. Entre o passado e o futuro. 6. ed. São Paulo, SP: Perspectiva, 2009.
FREIRE, Paulo. Pedagogia do oprimido. 50. ed. Rio de Janeiro, RJ: Paz e Terra, 2011.
KANT, Immanuel. ""Resposta à questão: o que é esclarecimento?"". Trad. Vinícius de Figueiredo. IN: MARÇAL, Jairo (org.) Antologia de Textos Filosóficos. Curitiba: SEED-PR, 2009, pp. 406-415. OBS.: Livro digital público. Disponível gratuitamente em: http://www.educadores.diaadia.pr.gov.br/arquivos/File/cadernos_pedagogicos/caderno_filo.pdf
KOHAN, Walter Omar. Sócrates e a educação: o enigma da filosofia. Tradução de Ingrid Müller Xavier. Belo Horizonte, MG: Autêntica, 2011.
PLATÃO. A república: ou sobre a justiça, diálogo politico. Tradução de Anna Lia Amaral de Almeida Prado. Revisão de Roberto Bolzani FIlho. São Paulo, SP: WMF Martins Fontes, 2006.

Outras Bibliografias
CEPPAS, Filipe; OLIVEIRA, Paula Ramos de; SARDI, Sérgio Augusto. Ensino de filosofia: Formação e emancipação. Campinas, SP: Alínea, 2009.
DEWEY, John. Experiência e educação. Petrópolis, RJ: Vozes, 2010.
DELEUZE, Gilles. Conversações. São Paulo, SP: Ed. 34, 2010.
KANT, Immanuel. Textos seletos. Emmanuel Carneiro Leão. Tradução de Raimundo Vier, Floriano de Sousa Fernandes. Petrópolis, RJ: Vozes, 2011.
PAGOTTO-EUZEBIO, Marcos Sidnei; ALMEIDA, Rogério de. Introdução à Filosofia da Educação: Uma Tradição Literária. São Paulo-SP: Edusp, 2022
STRECK, Danilo R. Rousseau e a educação. Belo Horizonte, MG: Autêntica, 2008."
LICENCIATURA EM FILOSOFIA,PRÁTICA DE ENSINO DE FILOSOFIA: METODOLOGIAS,DA1NHH2089-16SB,NHH2089-16,"terça das 08:00 às 10:00, sala A2-S201-SB, semanal , quinta das 10:00 às 12:00, sala A2-S201-SB, semanal ",,SB,Matutino,40,,ANDRE LUIS LA SALVIA,,,,,Não,Não,NHH2089-16,Prática de Ensino de Filosofia: Metodologias,4-0-0-4,Prática de Ensino de Filosofia: Metodologias,"Apresentar e discutir as diferentes formas e modos de ensinar a aprender em Filosofia, seja em espaços formais e não formais. Conhecer o contexto de debate acerca das metodologias de ensino-aprendizagem de Filosofia. Inventar e testar práticas didáticas para aprendizagem em Filosofia.",Não se aplica,"Investigar e desenvolver diferentes metodologias de ensino e aprendizagem de Filosofia, destacando os seus pressupostos teóricos e práticos. Discutir ""como"" ensinar Filosofia em diferentes contextos de aprendizagem. Mobilizar diferentes estratégias para o estudo, criação e produção de roteiros de aula que mobilizem textos de filosofia, literatura, cinema, novas tecnologias eletrônicas, teatro, revistas e jornais, fragmentos do cotidiano, entre outros.","ASPIS, R. L.; GALLO, S. Ensinar filosofia: um livro para professores. São Paulo: Atta Mídia e Educação, 2009.
GALLO, S.; CORNELLI, G.; DANELON, M. (Org.). Filosofia do Ensino de Filosofia. Petrópolis, RJ: Vozes, 2003.
GALLO, S. Metodologia do ensino de filosofia: uma didática para o ensino médio. Campinas, SP: Papirus, 2012. ","DELEUZE, G.; GUATTARI, F., O que é a filosofia? Tradução de Bento Prado Jr. e Alberto Alonso Muñoz. Rio de Janeiro: Ed. 34, 1992. 
FABBRINI, R. O ensino de filosofia: a leitura e o acontecimento. In Revista Trans/Form/Ação. São Paulo, Marília; 7-27, 2005. (on-line)
GALLO, S.; CORNELLI, G.; DANELON, M. (Org.). Ensino de Filosofia: teoria e prática. Ijuí: Ed. UNIJUÍ, 2004.
KOHAN, W. O. Filosofia: o paradoxo de aprender e ensinar. Trad. de Ingrid Müller Xavier. Belo Horizonte: Autêntica, 2009. 96 p. (Coleção Ensino de Filosofia). 
___________, Ensino de filosofia: Perspectiva. Belo Horizonte: Editora autêntica, 2002.

Outras Bibliografias
ADORNO, T. W. O ensaio como forma. In: Notas de literatura I. São Paulo: Editora 34, 2003. p. 15-45
_____________. Educação e emancipação. São Paulo: Paz e Terra, 1995. 
ALMEIDA JR., J. B. Fundamentos teórico-metodológico do ensino de filosofia. Educação em Revista. Marilia, v. 12, n. 1, p. 39-50, 2011. 
ALVES, Dalton José. Metodologia da filosofia e do ensino de filosofia: tensões e confluências. EccoS – Rev. Cient, São Paulo, n. 39, p. 41-53, jan./abr. 2016.
ARMIJOS PALACIOS, G. De como fazer filosofia sem ser grego, estar morto ou ser gênio. Goiânia: UFG, 1998. 
CABRERA, J. O cinema pensa: uma introdução à filosofia através dos filmes. São Paulo: Editora ROCCO, 2006. 
CORNELLI, G., CARVALHO, M., DANELON, M. Filosofia. vol. 4. In Coleção explorando o ensino. Ministério da Educação, Secretaria de Educação básica, 2010. 
CRISOSTOMO, Alessandro Lombardi. Novas metodologias e tecnologias para o ensino de filosofia. São Paulo: Conteúdo Saraiva, 2021. 
DELEUZE, G.; GUATTARI, F. Kafka: por uma literatura menor. Rio de Janeiro: IMAGO, 1977. 
DERRIDA, J. O olho da universidade. São Paulo: Estação Liberdade, 1999. 
ERRARA, L. D’A. Leitura sem palavras. 5.ed. São Paulo: Ática, 2007. 
FAVARETTO, C. F. Sobre o ensino de filosofia. Revista da Faculdade de Educação, São Paulo, v. 19, n. 1, p. 97-102, jan.-jun./1993. 
FOUCAULT, M., O governo de si e dos outros. São Paulo: Martins Fontes, 2010.
FROCHTENGARTEN, F. A entrevista como método: uma conversa com Eduardo Coutinho. Psicologia (USP), v.20, no 1, p. 125-138, jan./mar., 2009. 
GINZBURG, Carlo. A história na era Google. In: Schüler, Fernando Luís; Wolf, Eduardo (orgs.). Pensar o contemporâneo. Porto Alegre: Arquipélago editorial, 2014, p. 40-63. 
GALLO, S.. Experiência do Pensamento. São Paulo: Moderna, 2014. 
GHEDIN, E. Ensino de Filosofia no Ensino Médio. São Paulo: Cortez, 2008. 
HADDOT, P. A filosofia como maneira de viver: entrevista. Sã Paulo: É Realizações, 2016. 
HOOKS, Bell. Ensinando a transgredir: A educação como prática da liberdade. São Paulo: Martins Fontes, 2013.
KOHAN, W. O. O mestre inventor. Relatos de um viajante educador. 1. ed. Belo Horizonte, MG: Autêntica, 2013. 144p. 
_____________. Inventamos ou erramos: um princípio para pensar a dimensão filosófica da educação?. In: Itinerários de Filosofia da Educação, v. 13, p. 326-338, 2016. 
_____________. A Filosofia e seu ensino como phármakon. In: Educar em Revista, p. 37-51, 2012. 
LA SALVIA, André. Problemas de uma pedagogia do conceito, pensando um ensino de filosofia. 1. ed. Rio de Janeiro: Livros Ilimitados, 2016. 
LIPMAN, M., SHARP, A. M., OSCANYAN, F. S. (Orgs). A Filosofia na sala de aula. São Paulo: Nova Alexandria, 1994. 
________. A Filosofia vai à escola. São Paulo: Summus, 1990. 
________. O pensar na educação. 3. ed. Petrópolis: Vozes, 2001. 
NASCIMENTO, Wanderson Flor do. Entre apostas e heranças: contornos africanos e afro-brasileiros na educação e no ensino de filosofia no Brasil. 1. ed. Rio de Janeiro: NEFI Edições, 2020.
NETTO, M. J. V.; MARTINS, F. F. R.; KOHAN, W. O. (Orgs.). Encontrar escola. O ato educativo e a experiência da pesquisa em educação. 1. ed. Rio de Janeiro: Lamparina, 2014. v. 1. 
NOGUEIRA, Renato. O ensino de filosofia e a Lei 10.639. Rio de Janeiro: CEAP, 2011. 
OBIOLS, G. Sobre um modelo geral formal para o ensino de filosofia. In: OBIOLS, G. Uma introdução ao ensino da filosofia. Tradução de Sílvio Gallo. Ijuí: Editora Unijuí, 2002, p. 103-133. 
OLIVEIRA, Jelson. A filosofia vai ao museu: aprender e ensinar filosofia com arte. Caxias do Sul, RS: EDUCS, 2021.
OLIVEIRA, Wenceslao; MARTINS, Maria do Carmo Martins (orgs.). Educação e Cultura: formação de professores e práticas educacionais. Campinas: editora Alínea, 2012.
PACHECO, J. Escola da ponte: formação e transformação na educação. São Paulo: Editora Cortes, 2015. 
PASCHOAL, A. E. Da especificidade da filosofia ao seu ensino. R. NESEF Fil. Ens., Curitiba, v.3, n.3, p. 16-24, Jun./Jul./Ago./Set. 2013.
PEREIRA, Alexandre B., “A maior zoeira” na escola: experiências juvenis na periferia de São Paulo. (Tese de Doutorado) . Faculdade de Filosofia, Letras e Ciências Humanas, 2014. (on-line)
PORTA, M. A. G. A Filosofia a partir dos seus problemas. São Paulo: Loyola, 2002. RANCIÈRE J. O mestre ignorante: cinco lições sobre a emancipação intelectual. Belo  Horizonte: Autêntica Editora, 2002.
RIBAS, M. A. C.; MELLER, M. C.; RODRIGUES, R. A.; GONÇALVES, R. A.; ROCHA, R. P. (Org.). Filosofia e ensino: a filosofia na escola. Ijuí, RS: Editora UNIJUÍ, 2005. 
RODRIGO L. M. Filosofia no ensino médio: metodologia e práticas de ensino.  Cadernos do NEFI/UFPI. Vol. 1, no 1, 2015.
_____________, Filosofia em sala de aula: teoria e prática para o ensino médio. Campinas, SP: Autores Associados, 2009. (Coleção Formação de Professores) 
ROLLA, Aline Bertilla Mafra; NETO, Antônio dos Santos; QUEIROZ, Ivo Pereira de (Org.). Filosofia e Ensino: possibilidades e desafios. Ijuí, RS: Editora UNIJUÌ, 2003. 
RONDON, R. Ensinar filosofia com “bons livros” como prática de resistência. In Revista LINHAS. Florianópolis: UDESC, v. 13, n.1, p. 73-87, 2012.
SILVA, F. L. “História da Filosofia: centro ou referencial?”. In: NETO, Henrique Nielsen. (Org.) O ensino da filosofia no 2o grau. São Paulo: SEAF/Sofia, 1987, p. 153-162. 
SILVA, Tomaz Tadeu (org.). Pedagogia dos monstros. Belo Horizonte: Autêntica, 2000.
SOUZA, G. Exercícios de leitura. São Paulo: Editora 34/Duas Cidades, 2009. 
VILÃO, Audino. Filosofia para becos e vielas: Tudo o que você precisa saber sobre filosofia e outras brisas. Outro Planeta, 2022."
